event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
294,15.0,Argentina,home, 80' ,Substitution, Exequiel Palacios , Nahuel Molina 
295,16.0,Netherlands,home, 10' ,Goal, Memphis , Denzel Dumfries 
296,16.0,Netherlands,home, 46' ,Goal, Daley Blind , Denzel Dumfries 
297,16.0,Netherlands,home, 45' ,Substitution, Teun Koopmeiners , Davy Klaassen 
298,16.0,USA,away, 45' ,Substitution, Giovanni Reyna , Jesús Ferreira 
299,16.0,Netherlands,home, 45' ,Substitution, Steven Bergwijn , Marten de Roon 
300,16.0,Netherlands,home, 60' ,Yellow card, Teun Koopmeiners ,
301,16.0,USA,away, 67' ,Substitution, Brenden Aaronson , Tim Weah 
302,16.0,USA,away, 67' ,Substitution, Haji Wright , Weston McKennie 
303,16.0,USA,away, 75' ,Substitution, DeAndre Yedlin , Sergiño Dest 
304,16.0,USA,away, 76' ,Goal, Haji Wright , Christian Pulisic 
305,16.0,Netherlands,home, 81' ,Goal, Denzel Dumfries , Daley Blind 
306,16.0,Netherlands,home, 83' ,Substitution, Xavi Simons , Memphis 
307,16.0,Netherlands,home, 87' ,Yellow card, Frenkie de Jong ,
308,16.0,USA,away, 92' ,Substitution, Jordan Morris , Antonee Robinson 
309,16.0,Netherlands,home, 93' ,Substitution, Matthijs de Ligt , Nathan Aké 
310,16.0,Netherlands,home, 93' ,Substitution, Wout Weghorst , Cody Gakpo 
311,17.0,Switzerland,away, 15' ,Yellow card, Silvan Widmer ,
312,17.0,Switzerland,away, 20' ,Goal, Xherdan Shaqiri , Djibril Sow 
